stories_id,url,media_name,media_id,title,publish_date,snapshots_id,foci_id,timespans_id,inlink_count,outlink_count,foci,facebook_share_count
484684076,https://twitter.com/realdonaldtrump,Twitter,18346,Donald J. Trump (realDonaldTrump) on Twitter,undateable,1879,,127285,13203,0,[],50962
169791852,https://twitter.com/HillaryClinton,Twitter,18346,Hillary Clinton (HillaryClinton) on Twitter,undateable,1879,,127285,5911,0,[],21651
442292577,https://www.donaldjtrump.com,donaldjtrump.com,269331,SHOW YOUR SUPPORT FOR DONALD J. TRUMP,undateable,1879,,127285,1633,2,"[{'foci_id': 1174, 'stories_id': 442292577, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}]",936851
441585022,https://www.hillaryclinton.com/,hillaryclinton.com,73449,Hillary for America starts right here | Hillary for America,undateable,1879,,127285,896,0,"[{'foci_id': 1173, 'stories_id': 441585022, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}]",419082
543549523,https://en.wikipedia.org/wiki/Donald_Trump#Early_life.2C_education_and_military_status,Wikipedia,18370,Donald Trump - Wikipedia,undateable,1879,,127285,182,0,"[{'foci_id': 1183, 'stories_id': 543549523, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Right'}, {'foci_id': 1174, 'stories_id': 543549523, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}, {'foci_id': 1171, 'stories_id': 543549523, 'focal_set_name': 'Emails', 'name': 'Emails'}, {'foci_id': 1170, 'stories_id': 543549523, 'focal_set_name': 'Clinton Foundation', 'name': 'russian oil'}, {'foci_id': 1168, 'stories_id': 543549523, 'focal_set_name': 'Clinton Foundation', 'name': 'Clinton Foundation'}]",131483
543986329,https://en.wikipedia.org/wiki/Hillary_Clinton#Early_life_and_education,Wikipedia,18370,Hillary Clinton - Wikipedia,undateable,1879,,127285,140,371,"[{'foci_id': 1183, 'stories_id': 543986329, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Right'}, {'foci_id': 1174, 'stories_id': 543986329, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}, {'foci_id': 1171, 'stories_id': 543986329, 'focal_set_name': 'Emails', 'name': 'Emails'}, {'foci_id': 1170, 'stories_id': 543986329, 'focal_set_name': 'Clinton Foundation', 'name': 'russian oil'}, {'foci_id': 1168, 'stories_id': 543986329, 'focal_set_name': 'Clinton Foundation', 'name': 'Clinton Foundation'}]",9306
499076311,http://www.opensecrets.org/pres16/candidate.php?cycle=2016&id=N00000019&type=f&utm_content=buffer6bd65&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,opensecrets.org,18393,"Summary data for Hillary Clinton, 2016 Cycle | OpenSecrets",2016-06-30 08:00:00,1879,,127285,138,0,"[{'foci_id': 1174, 'stories_id': 499076311, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}, {'foci_id': 1173, 'stories_id': 499076311, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1181, 'stories_id': 499076311, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center'}]",2
441605179,http://www.opensecrets.org/pres16/candidate.php?id=N00023864&utm_content=buffer2c270&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,opensecrets.org,18393,"Summary data for Donald Trump, 2016 Cycle | OpenSecrets",2015-06-16 08:00:00,1879,,127285,118,0,"[{'foci_id': 1174, 'stories_id': 441605179, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}, {'foci_id': 1181, 'stories_id': 441605179, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center'}]",1
507271314,http://www.politico.com/story/2016/08/donald-trump-fundraiser-hawes-227486#ixzz4Iia3N4C0,Politico,18268,Meet the man siphoning money from Donald Trump,2016-08-30 10:00:00,1879,,127285,35,1,"[{'foci_id': 1182, 'stories_id': 507271314, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left'}, {'foci_id': 1173, 'stories_id': 507271314, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1172, 'stories_id': 507271314, 'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media'}]",6233
501354057,https://www.greatamericapac.com/,greatamericapac.com,297887,Great America PAC | Donald Trump Super PAC,undateable,1879,,127285,37,1,[],5774
621138167,https://mic.com/articles/150640/donald-trump-donations-how-to-stop-recurring-payments-credit-cards?utm_source=policymicFB&utm_medium=main&utm_campaign=social#.KCSKH6qvP,Mic,109076,Trump's Website Seems to Make It Impossible to Cancel Your Recurring Campaign Donation,2016-08-04 15:05:32,1879,,127285,23,3,[],21614
509824528,http://www.latimes.com/projects/la-na-pol-sanders-donors/#nt=oft12aH-1gp2,LA Times,6,Who gives money to Bernie Sanders?,undateable,1879,,127285,16,0,"[{'foci_id': 1182, 'stories_id': 509824528, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left'}, {'foci_id': 1173, 'stories_id': 509824528, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1172, 'stories_id': 509824528, 'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media'}]",15131
