stories_id,url,media_name,media_id,title,publish_date,snapshots_id,foci_id,timespans_id,inlink_count,outlink_count,foci,facebook_share_count
591127549,http://www.westernjournalism.com/trump-just-revealed-an-astonishing-photo-he-wanted-to-show-because-the-media-wont,Western Journalism Center,6338,Trump Just Revealed An Astonishing Photo He Wanted To Show 'Because The Media Won't',undateable,1879,,127285,2,2,"[{'foci_id': 1174, 'stories_id': 591127549, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}]",15684
592884652,http://beforeitsnews.com/blogging-citizen-journalism/2015/10/trump-just-revealed-an-astonishing-photo-he-wanted-to-show-because-the-media-wont-2523082.html,beforeitsnews.com,29363,Trump Just Revealed An Astonishing Photo He Wanted To Show ‘Because The Media Won’t’ | Blogging/Citizen Journalism,2015-10-26 09:16:00,1879,,127285,1,1,"[{'foci_id': 1174, 'stories_id': 592884652, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}]",69
