stories_id,url,media_name,media_id,title,publish_date,snapshots_id,foci_id,timespans_id,inlink_count,outlink_count,foci,facebook_share_count
545787207,http://www.realtruenews.org/single-post/2016/08/07/CLINTON-COLLAPSE-INSIDERS-SAY-MAY-DROP-SOON,realtruenews.org,317380,realtruenews,2016-08-07 08:00:00,1879,,127285,9,0,[],12716
588858168,http://globalwarming-arclein.blogspot.ca/2016/08/clinton-collapse-insiders-say-may-drop.html,globalwarming-arclein.blogspot.ca,368680,"Terra Forming Terra: Clinton Collapse: Insiders say may Drop ""Soon""",2016-08-12 03:00:00,1879,,127285,2,1,[],18
