stories_id,url,media_name,media_id,title,publish_date,snapshots_id,foci_id,timespans_id,inlink_count,outlink_count,foci,facebook_share_count
518392213,https://www.yahoo.com/news/trump-fierce-broadside-says-immigrants-pose-hidden-threat-222322898.html,UK Yahoo Answers,62926,"Trump, in fierce new broadside, says immigrants pose hidden threat",2016-08-04 18:23:22,1879,,127285,4,0,"[{'name': 'Right Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 518392213, 'foci_id': 1174}, {'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 518392213, 'foci_id': 1173}, {'name': 'Center', 'focal_set_name': 'Retweet Partisanship Quintiles', 'stories_id': 518392213, 'foci_id': 1181}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 518392213, 'foci_id': 1172}]",7622
589856513,https://polldaddy.com/poll/9417070/,polldaddy.com,22006,Who Should Donald Trump Pick As His Vice President? (poll 9417070) | Polldaddy.com,2016-05-13 15:48:16,1879,,127285,1,0,[],0
