stories_id,url,media_name,media_id,title,publish_date,snapshots_id,foci_id,timespans_id,inlink_count,outlink_count,foci,facebook_share_count
594082980,http://www.robertscottbell.com/blog/sacred-fire-of-libertycheryl-chumleyjon-emord-norm-singleton-phd-anti-vaxxers-fukushima-finally-linked-to-childhood-cancer-spike-more/,robertscottbell.com,30508,"Sacred Fire of Liberty:Cheryl Chumley,Jon Emord, Norm Singleton, PhD anti-vaxxers, Fukushima finally linked to childhood cancer spike & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,6,[],10
296877685,http://www.robertscottbell.com/blog/bill-clinton-shills-4-obamacare-stephen-heuer-talks-regenerative-medicine-stuart-hite-nd-natural-health-education-trinity-school-more/,robertscottbell.com,30508,"Bill Clinton shills 4 Obamacare, Stephen Heuer talks regenerative medicine, Stuart Hite ND, natural health education, Trinity School &#38; more! &#187; The Robert Scott Bell Show | The Robert Scott Bell Show",2013-09-05 10:28:00,1879,,127285,1,0,[],4
296877308,http://www.robertscottbell.com/blog/statin-stupidity-for-13-adults-obamas-police-care-fukushima-frights-ty-bollinger-gmo-battles-tween-drugs-banning-nature-splash-lab-more/,robertscottbell.com,30508,"Statin stupidity for 1/3 adults, Obama&#8217;s police-care, Fukushima frights, Ty Bollinger, GMO battles, tween drugs, Syd&#8217;s bra cancer, splash lab &#38; more! &#187; The Robert Scott Bell Show | The Robert Scott Bell Show",2015-01-06 07:00:00,1879,,127285,1,0,[],10
296871201,http://www.robertscottbell.com/blog/michigan-dnr-attacks-healthy-pigs-family-farmer-mark-baker-farm-to-consumer-pete-kennedy-liam-scheffs-peak-oil-gasland-2-more/,robertscottbell.com,30508,"Michigan DNR attacks healthy pigs, family farmer Mark Baker, farm-to-consumer Pete Kennedy, Liam Scheff&#8217;s Peak Oil, Gasland 2 &#38; more!  &#187; The Robert Scott Bell Show | The Robert Scott Bell Show",2015-01-06 07:00:00,1879,,127285,1,0,[],15
598874645,http://www.robertscottbell.com/blog/detoxifying-dangerous-physio-toxins-glutathione-production-stephen-heuer-blm-vs-bundy-intll-bankers-pale-horses-pete-santilli-more/,robertscottbell.com,30508,"Detoxifying dangerous physio toxins, glutathione production, Stephen Heuer, BLM vs. Bundy, Mike Adams, pale horses, Gary Franchi & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,1,[],10
596760145,http://www.robertscottbell.com/blog/sacred-fire-of-liberty-w-jon-emord-norm-singleton-cheryl-chumley-fed-audit-push-renewal-male-mastectomies-gun-named-babies-more/,robertscottbell.com,30508,"Sacred Fire of Liberty w/ Jon Emord, Norm Singleton & Cheryl Chumley, Fed: audit push renewal, male mastectomies, gun named babies & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,5,"[{'name': 'Emails', 'focal_set_name': 'Emails', 'stories_id': 596760145, 'foci_id': 1171}]",3
596106552,http://www.robertscottbell.com/blog/ty-bollinger-outside-the-box-chinese-fluoride-drug-war-liam-scheff-myth-making-humans-good-cholesterol-gmo-fails-drug-xyzs-more/,robertscottbell.com,30508,"Ty Bollinger Outside the Box, Chinese fluoride, drug war, Liam Scheff, myth making humans, good cholesterol, GMO fails, drug XYZs & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,1,[],16
594265132,http://www.robertscottbell.com/blog/live-natural-products-expo-west-elektra-life-forgotten-foods-cbd-herbal-healing-surprise-guests-and-more/,robertscottbell.com,30508,"LIVE Natural Products Expo West, Elektra Life, Forgotten Foods, CBD, Herbal Healing, Surprise Guests and more! | The Robert Scott Bell Show",undateable,1879,,127285,1,1,[],1
296878320,http://www.robertscottbell.com/blog/outside-the-box-ty-bollinger-mike-adams-new-tv-show-dr-brad-weeks-cancer-cures-colloidal-silver-obamacare-cruz-buster-blue-man-more/,robertscottbell.com,30508,"Outside the Box Ty Bollinger, Mike Adams new TV show, Dr. Brad Weeks cancer cures, colloidal silver, Obamacare Cruz-buster, blue man &#38; more!  &#187; The Robert Scott Bell Show | The Robert Scott Bell Show",undateable,1879,,127285,1,1,[],14
296882887,http://www.robertscottbell.com/blog/advanced-medicine-dr-buttar-obamacare-collapse-ebt-riots-joni-abbott-freedom-of-natural-childbirth-homeopathic-nosodes-labor-more/,robertscottbell.com,30508,"Advanced Medicine Dr. Buttar, Obamacare collapse, EBT riots, Joni Abbott freedom of natural childbirth, homeopathic nosodes, labor &#38;more! &#187; The Robert Scott Bell Show | The Robert Scott Bell Show",undateable,1879,,127285,1,2,[],5
596049656,http://www.robertscottbell.com/blog/sacred-fire-of-liberty-jonathan-emord-norm-singleton-phony-usa-freedom-act-gmo-labeling-dr-jack-wolfson-paleo-cardiologist-more/,robertscottbell.com,30508,"Sacred Fire of Liberty, Jonathan Emord, Norm Singleton, phony USA Freedom Act, GMO labeling, Dr. Jack Wolfson Paleo Cardiologist & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,2,[],13
598241369,http://www.robertscottbell.com/blog/two-thirds-of-americans-distrust-gmos-echinacea-beats-flu-shot-obama-to-free-jailed-drug-users-ty-bollinger-outside-the-box-wednesday-more/,robertscottbell.com,30508,"Two thirds of Americans distrust GMOs, Echinacea beats scamiflu, Obama to free jailed drug users, Ty Bollinger Outside the Box & more! | The Robert Scott Bell Show",undateable,1879,,127285,1,2,[],3
